"area","age","tree","block","clone","dist_row","dist_col","row","col","dbh","hei","vol","mai"
2,3,1243,13,"C6663",2,3,18,43,12.1,18.9,0.093452491,50.26548657
2,3,1244,13,"C6757",2,3,18,44,11.3,18.6,0.080209936,43.14268572
2,3,1245,13,"C6686",2,3,18,45,15,18.9,0.143615945,77.24700826
2,3,1246,13,"C6639",2,3,18,46,10.3,15.9,0.056967861,30.64142227
2,3,1247,13,"386",2,3,18,47,13.1,17.7,0.102582716,55.17637997
2,3,1248,13,"C6775",2,3,18,48,11.8,15,0.070536452,36.13294173
2,3,1249,13,"C6638",2,3,18,49,11.3,15.3,0.065979141,35.48833825
2,3,1250,13,"1046",2,3,18,50,9.9,14.4,0.04766408,25.63717851
2,3,1251,13,"C6545",2,3,17,50,12.1,16.5,0.081585508,43.88256764
2,3,1252,13,"C6234",2,3,17,49,5.2,11.1,0.010136499,5.452140164
2,3,1253,13,"C6605",2,3,17,48,16.6,19.95,0.185659601,99.86111761
2,3,1254,13,"C6522",2,3,17,47,13.7,20.55,0.130260067,66.72690902
2,3,1255,13,"C6517",2,3,17,46,11.5,16.8,0.075034898,40.35917765
2,3,1256,13,"C6596",2,3,17,45,10.8,15.9,0.062632965,33.68852383
2,3,1257,13,"C6580",2,3,17,44,13.7,17.85,0.113145606,57.95986988
2,3,1258,13,"C6599",2,3,17,43,11,16.8,0.068651968,35.16759741
2,3,1259,13,"C6269",2,3,17,42,8.7,15.3,0.039110041,21.03619956
2,3,1260,13,"C6493",2,3,17,41,11.8,16.8,0.079000826,42.49233947
2,3,1261,13,"C6604",2,3,17,40,11.6,18,0.081798779,43.99728013
2,3,1262,13,"C6537",2,3,17,39,12.5,18.15,0.095775624,49.06193835
2,3,1263,13,"C6406",2,3,17,38,9.7,16.05,0.051000783,24.81933595
2,3,1264,13,"C6521",2,3,17,37,7.1,12.75,0.021706271,7.783464864
2,3,1265,13,"C6588",2,3,17,36,14.8,18.15,0.134263634,68.77777265
2,3,1266,13,"C6270",2,3,17,35,8.1,15.15,0.033569201,18.05593642
2,3,1267,13,"C6491",2,3,17,34,13.4,18.75,0.113702288,61.15728749
2,3,1268,13,"C6543",2,3,17,33,16,20.25,0.175074675,94.16778149
2,3,1269,13,"C6489",2,3,17,32,13.9,17.85,0.11647324,62.64770516
2,3,1270,13,"C6516",2,3,17,31,15.3,19.05,0.150603886,81.00562697
2,3,1271,13,"C6498",2,3,17,30,11.3,17.25,0.074388247,40.01136175
2,3,1272,13,"C6508",2,3,17,29,9.1,14.25,0.039852538,21.43556796
2,3,1273,13,"C6578",2,3,17,28,16,19.5,0.168590428,82.04388723
2,3,1274,13,"C6494",2,3,17,27,8.8,15.3,0.04001429,20.49768535
2,3,1275,13,"C6600",2,3,17,26,10.6,16.5,0.062611486,32.07330556
2,3,1276,13,"C6550",2,3,17,25,12.4,16.05,0.083344461,44.82865957
2,3,1277,13,"C6586",2,3,17,24,13.4,17.55,0.106425342,57.24322109
2,3,1278,13,"C6563",2,3,17,23,5.6,10.05,0.010643892,5.452430805
2,3,1279,13,"C6497",2,3,17,22,10.6,15.45,0.058627119,31.53389087
2,3,1280,13,"C6492",2,3,17,21,11.5,17.25,0.077044762,41.44022705
2,3,1281,13,"C6561",2,3,17,20,10.9,15.45,0.061992595,33.34408664
2,3,1282,13,"C6576",2,3,17,19,13,15.45,0.088180697,45.17136719
2,3,1283,13,"C6526",2,3,17,18,13.1,17.25,0.099974681,53.77359065
2,3,1284,13,"C6603",2,3,17,17,8.4,13.8,0.03288486,16.8455698
2,3,1285,13,"C6512",2,3,17,16,11.6,15.9,0.072255588,38.86426412
2,3,1286,13,"C6525",2,3,17,15,10.9,16.2,0.065001944,34.96273162
2,3,1287,13,"C6549",2,3,17,14,11.3,16.5,0.071153975,38.27173733
2,3,1288,13,"C6587",2,3,17,13,13.7,18.9,0.11980123,64.43773769
2,3,1289,13,"C6595",2,3,17,12,11.8,17.1,0.080411555,43.25113125
2,3,1290,13,"C6524",2,3,17,11,12.7,18,0.098047897,52.73722735
2,3,1291,13,"C6555",2,3,17,10,8.9,16.8,0.044941507,24.17278232
2,3,1292,13,"C6612",2,3,17,9,8.8,15.9,0.041583478,22.36659195
2,3,1293,13,"C6542",2,3,17,8,15.4,19.5,0.156183226,84.00659831
2,3,1294,13,"C6571",2,3,17,7,8.3,15,0.034898421,18.77088677
2,3,1295,13,"C6507",2,3,17,6,14.5,19.5,0.138461475,74.47456272
2,3,1296,13,"C6617",2,3,17,5,10.9,17.4,0.069816903,37.55256359
2,3,1297,13,"C6607",2,3,17,4,10.2,0,0.045401682,23.25742641
2,3,1298,13,"C6589",2,3,17,3,15.1,19.2,0.147847321,79.52294762
2,3,1299,13,"C6619",2,3,17,2,10,15.6,0.052684509,28.33752684
2,3,1300,13,"C6506",2,3,17,1,14.1,18.9,0.126899049,68.25545649
2,3,1301,14,"1128",2,3,16,1,10.6,17.7,0.067165049,32.68561412
2,3,1302,14,"C6653",2,3,16,2,11.8,18,0.084643742,45.52750658
2,3,1303,14,"C6703",2,3,16,3,14.3,19.5,0.13466819,72.43426079
2,3,1304,14,"C6633",2,3,16,4,NA,NA,NA,NA
2,3,1305,14,"C6749",2,3,16,5,13.8,20.1,0.129274411,69.53309749
2,3,1306,14,"C6639",2,3,16,6,13.8,19.8,0.127344942,68.49529006
2,3,1307,14,"C7074",2,3,16,7,8.4,16.65,0.039676298,21.34077348
2,3,1308,14,"C6762",2,3,16,8,15.4,20.7,0.165794502,89.17623513
2,3,1309,14,"C6763",2,3,16,9,11.6,18.15,0.082480435,44.36392413
2,3,1310,14,"C6632",2,3,16,10,11.8,19.35,0.090992023,46.61149483
2,3,1311,14,"C6692",2,3,16,11,13.1,19.5,0.113014857,60.78753726
2,3,1312,14,"C6686",2,3,16,12,12.5,19.2,0.101316363,54.49524392
2,3,1313,14,"C6756",2,3,16,13,8.9,17.55,0.046947824,19.23956144
2,3,1314,14,"C6662",2,3,16,14,11.9,18.15,0.086801832,46.68828252
2,3,1315,14,"C6625",2,3,16,15,14.1,19.5,0.13092759,67.0688537
2,3,1316,14,"C6775",2,3,16,16,NA,NA,NA,NA
2,3,1317,14,"1274",2,3,16,17,14,19.8,0.131062847,67.13814051
2,3,1318,14,"C6757",2,3,16,18,13,18.9,0.107871532,58.0210862
2,3,1319,14,"C6745",2,3,16,19,12.9,19.05,0.107061355,57.58531498
2,3,1320,14,"C6719",2,3,16,20,10.5,17.7,0.065903761,35.44779379
2,3,1321,14,"C6688",2,3,16,21,11.8,17.4,0.081822284,41.91421241
2,3,1322,14,"1046",2,3,16,22,8.6,0,0.033702808,18.12779992
2,3,1323,14,"C6640",2,3,16,23,13.5,17.7,0.108942952,55.80702229
2,3,1324,14,"C6722",2,3,16,24,8.3,15.3,0.03559639,19.1463045
2,3,1325,14,"C6764",2,3,16,25,12.4,17.55,0.091133663,49.01825392
2,3,1326,14,"C6675",2,3,16,26,6.5,10.2,0.014554096,7.828241789
2,3,1327,14,"C6765",2,3,16,27,16.2,20.4,0.180808371,97.25177634
2,3,1328,14,"C6707",2,3,16,28,7,11.4,0.018865107,10.14701442
2,3,1329,14,"C6744",2,3,16,29,13.1,18.6,0.107798787,57.98195862
2,3,1330,14,"C6638",2,3,16,30,9.5,16.8,0.05120529,27.54189628
2,3,1331,14,"C6751",2,3,16,31,12.4,19.2,0.099701786,53.62680771
2,3,1332,14,"C6652",2,3,16,32,13.1,19.2,0.111276167,57.00223274
2,3,1333,14,"C6642",2,3,16,33,11.5,18.9,0.084414261,43.24197605
2,3,1334,14,"C6690",2,3,16,34,9.9,17.7,0.058587099,31.51236525
2,3,1335,14,"C6699",2,3,16,35,10.1,17.4,0.059944637,32.24254703
2,3,1336,14,"C6629",2,3,16,36,13.1,19.2,0.111276167,59.85234438
2,3,1337,14,"C6728",2,3,16,37,9.9,16.5,0.054615092,27.97707972
2,3,1338,14,"C6656",2,3,16,38,8.3,15.6,0.036294358,19.52172224
2,3,1339,14,"C6733",2,3,16,39,12,20.1,0.097750027,52.57701133
2,3,1340,14,"386",2,3,16,40,14.1,19.5,0.13092759,70.42229638
2,3,1341,14,"C6663",2,3,16,41,12.5,18.6,0.098150227,52.79226755
2,3,1342,14,"C6782",2,3,16,42,12.1,18.9,0.093452491,47.87189197
2,3,1343,14,"57",2,3,16,43,11.5,18,0.080394534,43.24197605
2,3,1344,14,"C6721",2,3,16,44,9.9,17.1,0.056601095,30.44414948
2,3,1345,14,"C6780",2,3,16,45,12.5,17.7,0.093401022,47.84552666
2,3,1346,14,"C6730",2,3,16,46,8.9,14.4,0.038521292,18.74623935
2,3,1347,14,"C6660",2,3,16,47,9.5,15.9,0.048462149,26.06643755
2,3,1348,14,"C6783",2,3,16,48,10,15.9,0.053697672,26.13176697
2,3,1349,14,"C6771",2,3,16,49,9.9,16.5,0.054615092,18.18510182
2,3,1350,14,"C6738",2,3,16,50,14.5,18,0.127810592,55.65132159
2,3,1351,14,"C6561",2,3,15,50,10.6,17.55,0.066595853,35.8200508
2,3,1352,14,"C6522",2,3,15,49,12.2,17.85,0.089725569,45.96274193
2,3,1353,14,"C6526",2,3,15,48,10.9,17.1,0.068613163,36.9051056
2,3,1354,14,"C6524",2,3,15,47,12.3,17.7,0.0904361,48.64305417
2,3,1355,14,"C6512",2,3,15,46,12.4,17.55,0.091133663,49.01825392
2,3,1356,14,"C6492",2,3,15,45,9.2,14.4,0.041162001,22.13989174
2,3,1357,14,"C6493",2,3,15,44,9.3,14.7,0.042937976,23.09513887
2,3,1358,14,"C6605",2,3,15,43,14.1,18.45,0.123877643,66.63032658
2,3,1359,14,"C6506",2,3,15,42,13.1,18.45,0.106929442,57.51436218
2,3,1360,14,"C6507",2,3,15,41,12.9,17.4,0.097788325,52.59761054
2,3,1361,14,"C6516",2,3,15,40,12.8,18,0.099598038,53.57100458
2,3,1362,14,"C6406",2,3,15,39,11.8,17.25,0.08111692,39.47523884
2,3,1363,14,"C6537",2,3,15,38,12.8,18,0.099598038,51.02000436
2,3,1364,14,"C6550",2,3,15,37,14.7,18.6,0.135739408,73.010439
2,3,1365,14,"C6549",2,3,15,36,13.7,18.3,0.115998016,62.39209522
2,3,1366,14,"C6600",2,3,15,35,14.4,19.5,0.136558247,69.95320911
2,3,1367,14,"C6525",2,3,15,34,12.8,17.85,0.098768054,53.12457954
2,3,1368,14,"C6603",2,3,15,33,12.5,17.7,0.093401022,47.84552666
2,3,1369,14,"C6508",2,3,15,32,11.5,15.15,0.0676654,36.39532984
2,3,1370,14,"C6617",2,3,15,31,11.8,18.3,0.086054471,46.28629836
2,3,1371,14,"C6586",2,3,15,30,12.4,18.3,0.095028264,51.1130511
2,3,1372,14,"C6494",2,3,15,29,12.7,18.3,0.099682029,51.06302966
2,3,1373,14,"C6576",2,3,15,28,12.8,16.8,0.092958168,47.61867074
2,3,1374,14,"C6234",2,3,15,27,8.7,14.25,0.036426019,19.59253881
2,3,1375,14,"C6270",2,3,15,26,9.5,16.8,0.05120529,27.54189628
2,3,1376,14,"C6498",2,3,15,25,14.4,19.5,0.136558247,73.45086956
2,3,1377,14,"C6542",2,3,15,24,15.7,20.1,0.167322251,89.99796891
2,3,1378,14,"C6587",2,3,15,23,15.4,20.1,0.160988864,86.59141672
2,3,1379,14,"C6269",2,3,15,22,11.5,18.3,0.081734443,43.96267565
2,3,1380,14,"C6545",2,3,15,21,13.1,16.5,0.095627956,51.43560845
2,3,1381,14,"C6489",2,3,15,20,13.1,16.8,0.097366646,52.37080133
2,3,1382,14,"C6607",2,3,15,19,10.6,15.6,0.059196314,30.32385253
2,3,1383,14,"C6595",2,3,15,18,11.8,16.8,0.079000826,42.49233947
2,3,1384,14,"C6578",2,3,15,17,12.1,17.1,0.084552254,41.14703096
2,3,1385,14,"C6619",2,3,15,16,12.4,16.8,0.087239062,46.92345675
2,3,1386,14,"C6604",2,3,15,15,12.7,18.45,0.100499095,54.05565803
2,3,1387,14,"C6571",2,3,15,14,12.7,18.3,0.099682029,53.61618114
2,3,1388,14,"C6491",2,3,15,13,9.7,16.35,0.051954068,27.94464338
2,3,1389,14,"C6517",2,3,15,12,12.3,18.45,0.094268138,50.70420053
2,3,1390,14,"C6596",2,3,15,11,12.3,18.3,0.093501731,50.29197126
2,3,1391,14,"C6612",2,3,15,10,13.5,18.15,0.111712688,60.08713714
2,3,1392,14,"C6555",2,3,15,9,11.1,17.7,0.073650816,39.61471812
2,3,1393,14,"C6521",2,3,15,8,7.3,14.1,0.025376,9.099361518
2,3,1394,14,"C6563",2,3,15,7,14.8,18.9,0.139811718,71.61982937
2,3,1395,14,"C6497",2,3,15,6,13.4,18.3,0.110973434,59.68951259
2,3,1396,14,"C6589",2,3,15,5,8.5,0,0.028498076,15.32831945
2,3,1397,14,"C6580",2,3,15,4,NA,NA,NA,NA
2,3,1398,14,"C6599",2,3,15,3,11.4,18.15,0.079660801,40.80697285
2,3,1399,14,"C6588",2,3,15,2,13.5,19.2,0.118175406,60.53643096
2,3,1400,14,"C6543",2,3,15,1,15.4,19.2,0.153780407,82.71418911
3,3,1401,15,"C6699",2,3,14,1,10.7,18,0.069598262,37.43496286
3,3,1402,15,"C6762",2,3,14,2,11.5,17.25,0.077044762,41.44022705
3,3,1403,15,"C6675",2,3,14,3,11.8,16.8,0.079000826,42.49233947
3,3,1404,15,"386",2,3,14,4,8.4,16.2,0.038603966,20.76399582
3,3,1405,15,"C6745",2,3,14,5,14.1,20.7,0.138984672,74.75597616
3,3,1406,15,"C6775",2,3,14,6,12.5,17.4,0.091817954,47.03458553
3,3,1407,15,"C6756",2,3,14,7,NA,NA,NA,NA
3,3,1408,15,"C6733",2,3,14,8,12.7,18,0.098047897,52.73722735
3,3,1409,15,"C6639",2,3,14,9,6.4,0,0.012696191,6.828926963
3,3,1410,15,"C6721",2,3,14,10,12.7,17.4,0.094779634,50.97931977
3,3,1411,15,"C6719",2,3,14,11,10.2,17.7,0.062191631,33.45114255
3,3,1412,15,"C7074",2,3,14,12,13.5,18.6,0.114482424,61.57690087
3,3,1413,15,"C6722",2,3,14,13,6.1,11.85,0.014891428,8.009683704
3,3,1414,15,"C6744",2,3,14,14,10.7,17.7,0.068438291,36.81104681
3,3,1415,15,"C6751",2,3,14,15,8.1,14.7,0.032572096,17.51962147
3,3,1416,15,"1046",2,3,14,16,6.7,13.5,0.020466412,11.00831175
3,3,1417,15,"C6686",2,3,14,17,13.4,19.05,0.115521525,62.13580409
3,3,1418,15,"C6757",2,3,14,18,9.5,18,0.054862811,29.50917458
3,3,1419,15,"C6629",2,3,14,19,17.7,20.55,0.217428613,116.9487825
3,3,1420,15,"C6763",2,3,14,20,10.9,17.25,0.069215033,37.2288346
3,3,1421,15,"C6771",2,3,14,21,7.5,13.8,0.026215609,8.728970321
3,3,1422,15,"C6780",2,3,14,22,11.2,18.15,0.076890204,39.3877091
3,3,1423,15,"C6764",2,3,14,23,12.1,18.75,0.092710804,49.86655414
3,3,1424,15,"C6632",2,3,14,24,14.8,19.8,0.146469419,75.03029743
3,3,1425,15,"C6638",2,3,14,25,10.9,17.55,0.070418773,37.87629259
3,3,1426,15,"C6652",2,3,14,26,15.4,19.5,0.156183226,80.00628411
3,3,1427,15,"C6783",2,3,14,27,12.2,18.9,0.095003543,46.233111
3,3,1428,15,"C6662",2,3,14,28,15.5,19.8,0.160652291,86.41038352
3,3,1429,15,"C6782",2,3,14,29,7.1,12.15,0.020684799,10.59597738
3,3,1430,15,"C6656",2,3,14,30,12.3,17.4,0.088903285,47.81859562
3,3,1431,15,"C6688",2,3,14,31,11.7,18.75,0.086682481,44.4038925
3,3,1432,15,"57",2,3,14,32,12.4,18.75,0.097365025,52.36992941
3,3,1433,15,"C6642",2,3,14,33,9.3,0,0.037961968,19.44636473
3,3,1434,15,"C6738",2,3,14,34,6.7,12,0.018192366,7.921324856
3,3,1435,15,"C6749",2,3,14,35,10.1,17.25,0.059427873,31.96459404
3,3,1436,15,"C6660",2,3,14,36,15.6,19.8,0.162731911,87.5289529
3,3,1437,15,"C6633",2,3,14,37,15,17.55,0.133357663,68.31368077
3,3,1438,15,"C6640",2,3,14,38,7,12.9,0.021347358,10.93537895
3,3,1439,15,"C6690",2,3,14,39,13.6,18.6,0.116184742,62.49252995
3,3,1440,15,"C6728",2,3,14,40,7.7,14.7,0.029434531,15.07810739
3,3,1441,15,"C6703",2,3,14,41,13.1,18.15,0.105190751,56.57916929
3,3,1442,15,"C6663",2,3,14,42,10.6,16.65,0.063180681,33.98312512
3,3,1443,15,"C6692",2,3,14,43,10.2,16.8,0.059029345,31.75023699
3,3,1444,15,"C6653",2,3,14,44,11.6,16.95,0.077027183,41.43077212
3,3,1445,15,"1128",2,3,14,45,13.1,17.55,0.101713371,49.4984232
3,3,1446,15,"C6625",2,3,14,46,10.8,15.9,0.062632965,32.08430841
3,3,1447,15,"C6765",2,3,14,47,14,18.3,0.121133844,65.15451363
3,3,1448,15,"1274",2,3,14,48,9.9,15.9,0.052629089,26.95973137
3,3,1449,15,"C6707",2,3,14,49,7.1,13.35,0.022727742,12.22461834
3,3,1450,15,"C6730",2,3,14,50,8.5,12.9,0.031476461,15.31789944
3,3,1451,15,"C6498",2,3,13,50,15.3,20.4,0.161276603,86.74618321
3,3,1452,15,"C6234",2,3,13,49,7.7,15,0.030035236,16.15511506
3,3,1453,15,"C6550",2,3,13,48,14.1,18,0.120856237,65.00519666
3,3,1454,15,"C6537",2,3,13,47,14.2,19.5,0.132791304,68.02355847
3,3,1455,15,"C6604",2,3,13,46,12.4,18.6,0.096586105,51.95096997
3,3,1456,15,"C6525",2,3,13,45,14.6,20.1,0.144697193,77.8285815
3,3,1457,15,"C6545",2,3,13,44,13.2,19.2,0.112981524,60.76960832
3,3,1458,15,"C6605",2,3,13,43,14.5,21,0.149112357,80.20337524
3,3,1459,15,"C6607",2,3,13,42,12.3,0,0.079613509,40.78274694
3,3,1460,15,"C6516",2,3,13,41,14.1,19.5,0.13092759,70.42229638
3,3,1461,15,"C6561",2,3,13,40,9.6,14.7,0.045752849,24.60918023
3,3,1462,15,"C6555",2,3,13,39,12.1,18,0.089002372,47.87189197
3,3,1463,15,"C6619",2,3,13,38,8.9,16.2,0.043336453,23.30946866
3,3,1464,15,"C6617",2,3,13,37,8.3,9.6,0.02233499,12.01336753
3,3,1465,15,"C6497",2,3,13,36,13.1,19.2,0.111276167,59.85234438
3,3,1466,15,"C6599",2,3,13,35,11.6,18.75,0.085207061,43.64809537
3,3,1467,15,"C6586",2,3,13,34,13.1,20.4,0.118230927,63.5931159
3,3,1468,15,"C6549",2,3,13,33,14.1,19.2,0.128913319,69.33887644
3,3,1469,15,"C6508",2,3,13,32,10.8,17.1,0.067359981,36.23105393
3,3,1470,15,"C6571",2,3,13,31,11.2,18.15,0.076890204,41.35709455
3,3,1471,15,"C6595",2,3,13,30,13.3,18.75,0.112011572,60.24789811
3,3,1472,15,"C6517",2,3,13,29,13.9,19.2,0.125282141,67.3857669
3,3,1473,15,"C6576",2,3,13,28,12.8,17.85,0.098768054,50.59483766
3,3,1474,15,"C6600",2,3,13,27,13.5,19.2,0.118175406,60.53643096
3,3,1475,15,"C6587",2,3,13,26,11.5,17.7,0.079054625,42.52127645
3,3,1476,15,"C6524",2,3,13,25,13.8,18.3,0.117697598,63.30625294
3,3,1477,15,"C6507",2,3,13,24,14.6,18.9,0.136058555,73.18209902
3,3,1478,15,"C6580",2,3,13,23,14.1,19.2,0.128913319,66.03702518
3,3,1479,15,"C6493",2,3,13,22,11.9,16.2,0.077476015,41.67218605
3,3,1480,15,"C6588",2,3,13,21,12.7,16.65,0.090694305,46.458986
3,3,1481,15,"C6512",2,3,13,20,10.9,16.65,0.066807554,35.93391861
3,3,1482,15,"C6603",2,3,13,19,12.4,16.8,0.087239062,44.68900643
3,3,1483,15,"C6542",2,3,13,18,12,15.9,0.077324648,41.59077016
3,3,1484,15,"C6543",2,3,13,17,11.3,16.35,0.070507121,37.92381244
3,3,1485,15,"C6612",2,3,13,16,12.2,16.35,0.082185605,44.20534297
3,3,1486,15,"C6521",2,3,13,15,8,15.15,0.032745449,11.74190856
3,3,1487,15,"C6526",2,3,13,14,13.4,17.7,0.10733496,57.73247939
3,3,1488,15,"C6489",2,3,13,13,13.1,16.35,0.094758611,50.96801201
3,3,1489,15,"C6269",2,3,13,12,11.5,16.2,0.072355081,38.91777844
3,3,1490,15,"C6596",2,3,13,11,14.3,19.2,0.132596372,71.31988755
3,3,1491,15,"C6406",2,3,13,10,12.6,18,0.096509915,46.96618102
3,3,1492,15,"C6578",2,3,13,9,15,18,0.13677709,66.56204793
3,3,1493,15,"C6506",2,3,13,8,9.5,12.9,0.039318348,21.14824178
3,3,1494,15,"C6563",2,3,13,7,16.1,18.6,0.16282573,83.40896714
3,3,1495,15,"C6270",2,3,13,6,9.9,15.75,0.052132588,28.040664
3,3,1496,15,"C6589",2,3,13,5,13.8,17.7,0.11383866,61.23063809
3,3,1497,15,"C6491",2,3,13,4,14.2,18.15,0.12359806,66.47994695
3,3,1498,15,"C6494",2,3,13,3,14.8,17.7,0.130934783,67.07253861
3,3,1499,15,"C6522",2,3,13,2,13.4,17.4,0.105515724,54.05139313
3,3,1500,15,"C6492",2,3,13,1,10.8,16.2,0.063814719,34.32415635
3,3,1501,16,"C6662",2,3,12,1,12.6,17.7,0.094901416,51.04482306
3,3,1502,16,"C6642",2,3,12,2,11.8,0,0.077543588,39.72241124
3,3,1503,16,"C6640",2,3,12,3,NA,NA,NA,NA
3,3,1504,16,"C6638",2,3,12,4,10.8,16.8,0.066178227,35.5954214
3,3,1505,16,"C6625",2,3,12,5,10.3,16.2,0.058042726,29.73291648
3,3,1506,16,"C6744",2,3,12,6,9.8,15.6,0.050598202,27.21536078
3,3,1507,16,"C6782",2,3,12,7,5.3,10.8,0.010245516,5.248359092
3,3,1508,16,"C6656",2,3,12,8,10.5,17.55,0.065345255,35.14738876
3,3,1509,16,"C6639",2,3,12,9,10.9,15.9,0.063798205,34.31527363
3,3,1510,16,"1046",2,3,12,10,10.2,16.2,0.056921154,30.61629996
3,3,1511,16,"C6675",2,3,12,11,10.5,14.4,0.053616619,28.83888308
3,3,1512,16,"C6721",2,3,12,12,10.6,16.35,0.062042291,33.37081656
3,3,1513,16,"C6749",2,3,12,13,6.4,10.65,0.01473221,7.924044428
3,3,1514,16,"C6629",2,3,12,14,15.3,18.15,0.143488742,77.17858948
3,3,1515,16,"C6730",2,3,12,15,7.6,14.25,0.027797157,13.52738035
3,3,1516,16,"C6632",2,3,12,16,11.8,18,0.084643742,43.35953008
3,3,1517,16,"C6703",2,3,12,17,13.8,19.35,0.124450739,66.93857893
3,3,1518,16,"C6653",2,3,12,18,9.9,16.35,0.054118591,29.10887977
3,3,1519,16,"1274",2,3,12,19,10.2,15.9,0.055867058,28.6184109
3,3,1520,16,"C6762",2,3,12,20,13.4,18.15,0.110063815,59.20025429
3,3,1521,16,"C6688",2,3,12,21,8.5,14.4,0.035136515,17.99900056
3,3,1522,16,"C6652",2,3,12,22,NA,NA,NA,NA
3,3,1523,16,"C7074",2,3,12,23,13.6,19.65,0.122743558,66.02033407
3,3,1524,16,"C6783",2,3,12,24,10.6,19.05,0.072287807,35.17858469
3,3,1525,16,"C6728",2,3,12,25,8,16.35,0.035339147,18.10280103
3,3,1526,16,"C6751",2,3,12,26,12,18.6,0.090455249,48.65335377
3,3,1527,16,"C6780",2,3,12,27,13.8,19.5,0.125415473,64.24522156
3,3,1528,16,"57",2,3,12,28,7.7,14.4,0.028833826,15.50891046
3,3,1529,16,"C6764",2,3,12,29,11.1,19.2,0.07989241,42.97189762
3,3,1530,16,"C6765",2,3,12,30,12.5,19.2,0.101316363,54.49524392
3,3,1531,16,"C6757",2,3,12,31,12,17.7,0.086078382,46.29915923
3,3,1532,16,"C6756",2,3,12,32,5.1,10.5,0.009223335,3.779790118
3,3,1533,16,"C6738",2,3,12,33,5.8,11.4,0.012951473,5.639333922
3,3,1534,16,"C6686",2,3,12,34,13.8,19.2,0.123486004,66.41967521
3,3,1535,16,"C6722",2,3,12,35,7,12.3,0.020354457,10.9480945
3,3,1536,16,"1128",2,3,12,36,9,16.35,0.044726108,21.76578967
3,3,1537,16,"C6660",2,3,12,37,14.5,20.1,0.142721828,76.76608773
3,3,1538,16,"C6719",2,3,12,38,11.4,18.6,0.081635862,43.90965178
3,3,1539,16,"C6633",2,3,12,39,11.7,17.4,0.080441342,41.20681224
3,3,1540,16,"C6692",2,3,12,40,12.1,18,0.089002372,47.87189197
3,3,1541,16,"C6663",2,3,12,41,10.4,17.1,0.062462754,33.59697182
3,3,1542,16,"C6733",2,3,12,42,7.8,14.4,0.02958762,15.91435507
3,3,1543,16,"C6690",2,3,12,43,9.2,16.35,0.046736022,25.13800208
3,3,1544,16,"C6763",2,3,12,44,10.4,17.4,0.063558591,34.18639238
3,3,1545,16,"C6775",2,3,12,45,11.3,16.5,0.071153975,36.44927365
3,3,1546,16,"C6699",2,3,12,46,8.6,14.4,0.035968119,19.34624755
3,3,1547,16,"C6707",2,3,12,47,7.7,13.8,0.027632417,14.86270586
3,3,1548,16,"C6745",2,3,12,48,12.7,19.2,0.104584424,56.25304251
3,3,1549,16,"386",2,3,12,49,14.1,18.9,0.126899049,68.25545649
3,3,1550,16,"C6771",2,3,12,50,11.2,16.35,0.069264729,23.06296851
3,3,1551,16,"C6555",2,3,11,50,9,17.1,0.046777765,25.16045412
3,3,1552,16,"C6603",2,3,11,49,12.7,18.6,0.10131616,51.9001285
3,3,1553,16,"C6512",2,3,11,48,10.8,16.2,0.063814719,34.32415635
3,3,1554,16,"C6506",2,3,11,47,14.1,18.6,0.124884778,67.17203655
3,3,1555,16,"C6595",2,3,11,46,11.7,18.6,0.085989021,46.25109443
3,3,1556,16,"C6605",2,3,11,45,13.4,19.35,0.117340762,63.11432069
3,3,1557,16,"C6588",2,3,11,44,16.2,20.4,0.180808371,92.62073937
3,3,1558,16,"C6571",2,3,11,43,15.1,19.8,0.15246755,82.00803974
3,3,1559,16,"C6491",2,3,11,42,11.8,16.8,0.079000826,42.49233947
3,3,1560,16,"C6586",2,3,11,41,10.6,17.7,0.067165049,36.12620508
3,3,1561,16,"C6516",2,3,11,40,15.1,19.2,0.147847321,79.52294762
3,3,1562,16,"C6521",2,3,11,39,6,11.4,0.013860078,4.969966245
3,3,1563,16,"C6607",2,3,11,38,14.6,18.9,0.136058555,69.69723716
3,3,1564,16,"C6587",2,3,11,37,13.8,19.2,0.123486004,66.41967521
3,3,1565,16,"C6489",2,3,11,36,13.6,19.5,0.121806584,65.51636205
3,3,1566,16,"C6524",2,3,11,35,12.6,19.2,0.102943909,55.37065552
3,3,1567,16,"C6561",2,3,11,34,11.8,18.3,0.086054471,46.28629836
3,3,1568,16,"C6522",2,3,11,33,13.5,19.65,0.120945142,61.95525356
3,3,1569,16,"C6492",2,3,11,32,10.2,15,0.052704772,28.34842589
3,3,1570,16,"C6508",2,3,11,31,11.7,16.2,0.074893663,40.28321128
3,3,1571,16,"C6617",2,3,11,30,8.1,14.55,0.032239728,17.34084982
3,3,1572,16,"C6406",2,3,11,29,11.9,18.15,0.086801832,42.24177943
3,3,1573,16,"C6596",2,3,11,28,13.5,18.9,0.116328915,62.57007669
3,3,1574,16,"C6507",2,3,11,27,14.7,18.9,0.137928753,74.18802673
3,3,1575,16,"C6550",2,3,11,26,11.2,15,0.063545623,34.17941699
3,3,1576,16,"C6600",2,3,11,25,14.4,19.5,0.136558247,69.95320911
3,3,1577,16,"C6269",2,3,11,24,11.9,17.55,0.08393235,45.14486822
3,3,1578,16,"C6549",2,3,11,23,13.7,18.75,0.118850426,63.92632707
